name1,name2,topic1,topic2,simi
福建省1km栅格土地利用耕地类型数据（1995年）,p132r018_1x19730909-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p121r032_5x19930827-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p095r078_3x19780812-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p016r052_3x19780401-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p116r079_2x19791013-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,广东省100米分辨率土地覆被河湖滩地类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
福建省1km栅格土地利用耕地类型数据（1995年）,p119r082_2x19790823-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,陕西省1km格网土地适宜类空间分布数据（1980s）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
福建省1km栅格土地利用耕地类型数据（1995年）,浙江省100米分辨率土地覆被典型草地类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
福建省1km栅格土地利用耕地类型数据（1995年）,吉林省100米分辨率土地覆被常绿针叶林类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
福建省1km栅格土地利用耕地类型数据（1995年）,p185r081_2x19760129-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p172r034_4x19830728-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p044r025_1x19740731-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,中国各水资源一级区水质状况（2005年）,陆地表层\土地利用/覆盖,自然资源\水资源,0.5034375
福建省1km栅格土地利用耕地类型数据（1995年）,p153r047_1x19730226-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p034r027_2x19760806-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p119r060_5x19901211-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p087r014_2x19750724-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p014r033_2x19750723-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p116r017_1x19740503-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p187r029_2x19780929-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p174r025_2x19750704-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p044r004_3x19790723-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p155r010_5x19840731-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p035r038_1x19730621-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,博斯腾湖沉积物碳酸盐碳氧同位素组成及碳酸盐，方解石和文石百分含量，Ca与Sr比值数据集（8500aBP以来）,陆地表层\土地利用/覆盖,古环境\海洋/湖泊记录,0.49198034
福建省1km栅格土地利用耕地类型数据（1995年）,p098r075_1x19730612-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p018r020_1x19740705-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p118r073_1x19730227-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,中国公里格网30年平均月降水量分布数据（1961-1990年）,陆地表层\土地利用/覆盖,大气圈\气候:大气圈\降水,0.5180299
福建省1km栅格土地利用耕地类型数据（1995年）,p182r066_1x19720910-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p167r022_2x19750627-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p037r022_1x19730623-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p147r018_1x19730906-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p135r041_5x19901109-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p114r028_5x19890916-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p030r045_3x19791007-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p129r044_1x19731030-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p010r029_1x19740329-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,贵州省1：25万县级行政区划数据(2014),陆地表层\土地利用/覆盖,陆地表层\基础地理,0.8746555
福建省1km栅格土地利用耕地类型数据（1995年）,三峡库区1：25万乡镇政府（2015）,陆地表层\土地利用/覆盖,陆地表层\基础地理,0.8746555
福建省1km栅格土地利用耕地类型数据（1995年）,p184r070_1x19720930-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p171r015_5x19860806-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p038r030_2x19790304-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p156r048_1x19730106-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p132r050_1x19730223-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p123r035_5x19940929-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p101r017_2x19750702-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p019r038_1x19741004-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p120r013_1x19730617-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p186r016_3x19790405-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p172r036_1x19721006-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p041r005_2x19760726-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p149r031_2x19750504-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p137r032_5x19930624-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p115r027_5x19910625-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p031r039_2x19790701-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p130r038_3x19790930-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p003r071_2x19801106-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p177r055_1x19721222-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p050r027_2x19750723-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,青藏高原草地退化类型空间分布数据集,陆地表层\土地利用/覆盖,陆地表层\植被,0.8661028
福建省1km栅格土地利用耕地类型数据（1995年）,p143r036_2x19761124-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p131r029_5x19880920-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p109r074_1x19721015-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p027r022_2x19760817-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p125r066_1x19721031-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,福建省1：25万年暴雨日数数据（1950s-1990s）,陆地表层\土地利用/覆盖,陆地表层\灾害,0.6550101
福建省1km栅格土地利用耕地类型数据（1995年）,p178r038_1x19730603-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p053r017_2x19790705-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p156r032_1x19740219-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p132r033_3x19790529-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p122r022_4x19920807-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p096r085_2x19780223-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
福建省1km栅格土地利用耕地类型数据（1995年）,p017r033_2x19760912-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,湖南省1km栅格土地利用林地类型数据（2000年）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,吉林省1：1400万土壤质地类型分区图(1980s),陆地表层\土地利用/覆盖,陆地表层\土壤:自然资源\土地资源,0.8388172
湖南省1km栅格土地利用林地类型数据（2000年）,台湾省100米分辨率土地覆被河湖滩地类型数据(1980年代),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,海南省100米分辨率土地覆被灌丛类型数据(1980年代),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,河北省1km栅格土地利用城乡、工矿、居民用地类型数据（1995年）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,安徽省100米分辨率土地覆被数据（2005年）,陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,长江三角洲城市群1：400万县级行政区划数据集（1994年）,陆地表层\土地利用/覆盖,陆地表层\基础地理:陆地表层\区划,0.8879061
湖南省1km栅格土地利用林地类型数据（2000年）,西南地区1：400万县级行政区划数据集（1996年）,陆地表层\土地利用/覆盖,陆地表层\基础地理:陆地表层\区划,0.8879061
湖南省1km栅格土地利用林地类型数据（2000年）,陕西省100米分辨率土地覆被水田类型数据(1980年代),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,广东省100米分辨率土地覆被常绿阔叶林类型数据(1980年代),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,澳门特别行政区1km栅格土地利用城乡、工矿、居民用地类型数据（1995年）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,西北地区1：400万县级行政区划数据集（1987年）,陆地表层\土地利用/覆盖,陆地表层\基础地理:陆地表层\区划,0.8879061
湖南省1km栅格土地利用林地类型数据（2000年）,江西省1km栅格土地利用未利用地类型数据（2000年）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,贵州省1：400万县级行政区划数据集（1993年）,陆地表层\土地利用/覆盖,陆地表层\基础地理:陆地表层\区划,0.8879061
湖南省1km栅格土地利用林地类型数据（2000年）,陕西省100米分辨率土地覆被常绿针叶林类型数据(1980年代),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,甘肃省100米分辨率土地覆被灌丛草地类型数据(1980年代),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,云南省1km栅格土地利用未利用地类型数据（1980s）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,,陆地表层\土地利用/覆盖,陆地表层\基础地理:陆地表层\区划,0.8879061
湖南省1km栅格土地利用林地类型数据（2000年）,澳门特别行政区1km栅格土地利用水体类型数据（2000年）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,天津市1km栅格土地利用数据（1995年）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,江西省100米分辨率土地覆被裸岩类型数据(1980年代),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,福建省1km栅格土地利用数据（1980s）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,湖北省1km栅格土地利用未利用地类型数据（1980s）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,华东地区1：400万县级行政区划数据集（1984年）,陆地表层\土地利用/覆盖,陆地表层\基础地理:陆地表层\区划,0.8879061
湖南省1km栅格土地利用林地类型数据（2000年）,山西省1km栅格土地利用林地类型数据（2000年）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,中国100米分辨率土地覆被旱地类型数据(1980年代),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,湖北省100米分辨率土地覆被沼泽类型数据(1980年代),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,陕西省1km栅格土地利用草地类型数据（1995年）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,安徽省1km栅格土地利用水体类型数据（1980s）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,陕西省1：400万县级行政区划数据集（1981年）,陆地表层\土地利用/覆盖,陆地表层\基础地理:陆地表层\区划,0.8879061
湖南省1km栅格土地利用林地类型数据（2000年）,京津冀城市群1：400万县级行政区划数据集（1995年）,陆地表层\土地利用/覆盖,陆地表层\基础地理:陆地表层\区划,0.8879061
湖南省1km栅格土地利用林地类型数据（2000年）,中国分市流动人口家庭成员与收支情况数据（2015年）,陆地表层\土地利用/覆盖,陆地表层\人口,0.75049543
湖南省1km栅格土地利用林地类型数据（2000年）,华北地区1：400万县级行政区划数据集（1987年）,陆地表层\土地利用/覆盖,陆地表层\基础地理:陆地表层\区划,0.8879061
湖南省1km栅格土地利用林地类型数据（2000年）,重庆市公里格网降尺度降水数据(2015),陆地表层\土地利用/覆盖,遥感数据\反演数据产品,0.2944839
湖南省1km栅格土地利用林地类型数据（2000年）,重庆市公里格网植被生产有机物质量数据(2000),陆地表层\土地利用/覆盖,遥感数据\反演数据产品,0.2944839
湖南省1km栅格土地利用林地类型数据（2000年）,云南省公里格网植被释放氧气量数据(2000),陆地表层\土地利用/覆盖,遥感数据\反演数据产品,0.2944839
湖南省1km栅格土地利用林地类型数据（2000年）,四川省公里格网植被固碳量数据集(2000),陆地表层\土地利用/覆盖,遥感数据\反演数据产品,0.2944839
湖南省1km栅格土地利用林地类型数据（2000年）,贵州省公里格网植被减少泥沙淤积量数据(2000),陆地表层\土地利用/覆盖,遥感数据\反演数据产品,0.2944839
湖南省1km栅格土地利用林地类型数据（2000年）,陕西省1：400万县级行政区划数据集（1995年）,陆地表层\土地利用/覆盖,陆地表层\基础地理:陆地表层\区划,0.8879061
湖南省1km栅格土地利用林地类型数据（2000年）,广东省1：400万县级行政区划数据集（1984年）,陆地表层\土地利用/覆盖,陆地表层\基础地理:陆地表层\区划,0.8879061
湖南省1km栅格土地利用林地类型数据（2000年）,中国分省流动人口收入与消费特征数据（2014年）,陆地表层\土地利用/覆盖,陆地表层\人口,0.75049543
湖南省1km栅格土地利用林地类型数据（2000年）,四川省100米分辨率土地覆被旱地类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,甘肃省100米分辨率土地覆被沼泽类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,中国各水资源一级区供水量（1997年）,陆地表层\土地利用/覆盖,自然资源\水资源,0.5034375
湖南省1km栅格土地利用林地类型数据（2000年）,山西省100米分辨率土地覆被沙漠类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,甘肃省100米分辨率土地覆被河湖滩地类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,中国各水资源一级区供水量（2004年）,陆地表层\土地利用/覆盖,自然资源\水资源,0.5034375
湖南省1km栅格土地利用林地类型数据（2000年）,四川省100米分辨率土地覆被荒漠草地类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,贵州省100米分辨率土地覆被常绿阔叶林类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,中国各水资源一级区水资源总量（2007年）,陆地表层\土地利用/覆盖,自然资源\水资源,0.5034375
湖南省1km栅格土地利用林地类型数据（2000年）,台湾省100米分辨率土地覆被落叶针叶林类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,中国跨境河流伊洛瓦底江鱼类数据集（1964-2010年）,陆地表层\土地利用/覆盖,自然资源\生物资源,0.42482093
湖南省1km栅格土地利用林地类型数据（2000年）,福建省100米分辨率土地覆被河湖滩地类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,p178r048_2x19751006-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p060r016_2x19780804-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,江苏省1km森林生物量碳密度图(2003年),陆地表层\土地利用/覆盖,陆地表层\生态,0.82149863
湖南省1km栅格土地利用林地类型数据（2000年）,云南省100米分辨率土地覆被冰雪类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,p156r025_2x19750511-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p132r018_1x19730909-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p121r032_5x19930827-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p095r078_3x19780812-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p016r052_3x19780401-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p116r079_2x19791013-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,广东省100米分辨率土地覆被河湖滩地类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,p119r082_2x19790823-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,陕西省1km格网土地适宜类空间分布数据（1980s）,陆地表层\土地利用/覆盖,陆地表层\土地利用/覆盖,1.0
湖南省1km栅格土地利用林地类型数据（2000年）,浙江省100米分辨率土地覆被典型草地类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,吉林省100米分辨率土地覆被常绿针叶林类型数据(2005年),陆地表层\土地利用/覆盖,遥感数据\遥感解译产品,0.32870966
湖南省1km栅格土地利用林地类型数据（2000年）,p185r081_2x19760129-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p172r034_4x19830728-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p044r025_1x19740731-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,中国各水资源一级区水质状况（2005年）,陆地表层\土地利用/覆盖,自然资源\水资源,0.5034375
湖南省1km栅格土地利用林地类型数据（2000年）,p153r047_1x19730226-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p034r027_2x19760806-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p119r060_5x19901211-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p087r014_2x19750724-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p014r033_2x19750723-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p116r017_1x19740503-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p187r029_2x19780929-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p174r025_2x19750704-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p044r004_3x19790723-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p155r010_5x19840731-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p035r038_1x19730621-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,博斯腾湖沉积物碳酸盐碳氧同位素组成及碳酸盐，方解石和文石百分含量，Ca与Sr比值数据集（8500aBP以来）,陆地表层\土地利用/覆盖,古环境\海洋/湖泊记录,0.49198034
湖南省1km栅格土地利用林地类型数据（2000年）,p098r075_1x19730612-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p018r020_1x19740705-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p118r073_1x19730227-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,中国公里格网30年平均月降水量分布数据（1961-1990年）,陆地表层\土地利用/覆盖,大气圈\气候:大气圈\降水,0.5180299
湖南省1km栅格土地利用林地类型数据（2000年）,p182r066_1x19720910-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
湖南省1km栅格土地利用林地类型数据（2000年）,p167r022_2x19750627-陆地卫星遥感影像,陆地表层\土地利用/覆盖,遥感数据\卫星影像,0.4380002
